Timestamp,MQ2,MQ3,MQ135,Temperature,Humidity
2026-03-29 19:51:51,48,699,13,28.00,73.70
2026-03-29 19:51:56,48,723,7,28.10,73.80
2026-03-29 19:52:01,64,703,10,28.00,73.80
2026-03-29 19:52:06,46,706,0,28.00,73.70
2026-03-29 19:52:11,54,707,20,28.00,73.70
2026-03-29 19:52:16,47,705,24,28.00,73.70
2026-03-29 19:52:21,64,715,18,28.00,73.80
2026-03-29 19:52:26,63,704,6,28.00,73.80
2026-03-29 19:52:31,74,729,0,28.00,73.80
2026-03-29 19:52:36,78,709,7,28.10,73.80
2026-03-29 19:52:41,70,706,16,28.10,73.80
2026-03-29 19:52:46,69,699,5,28.00,73.80
2026-03-29 19:52:51,65,710,13,28.00,73.80
2026-03-29 19:52:57,65,720,29,28.00,73.80
2026-03-29 19:53:02,53,721,25,28.00,73.70
2026-03-29 19:53:07,69,726,15,28.00,73.70
2026-03-29 19:53:12,48,705,27,28.00,73.80
2026-03-29 19:53:17,49,706,26,28.00,73.70
2026-03-29 19:53:22,68,688,2,28.00,73.70
2026-03-29 19:53:27,65,720,0,28.00,73.70
2026-03-29 19:53:32,55,694,0,28.00,73.70
2026-03-29 19:53:37,74,688,33,28.00,73.70
2026-03-29 19:53:42,52,715,13,28.00,73.60
2026-03-29 19:53:47,120,716,14,28.00,73.70
2026-03-29 19:53:52,47,722,0,28.00,73.80
2026-03-29 19:53:57,61,705,27,28.00,73.80
2026-03-29 19:54:02,57,708,10,28.00,73.70
2026-03-29 19:54:07,68,741,18,28.10,73.60
2026-03-29 19:54:12,64,723,22,28.00,73.70
2026-03-29 19:54:17,65,702,19,28.00,73.70
2026-03-29 19:54:22,54,720,26,28.00,73.70
2026-03-29 19:54:27,54,719,24,28.00,73.70
2026-03-29 19:54:32,73,726,0,28.00,73.70
2026-03-29 19:54:37,46,709,65,28.00,73.70
2026-03-29 19:54:42,64,720,39,28.00,73.80
2026-03-29 19:54:47,78,733,13,28.00,73.70
2026-03-29 19:54:52,60,730,13,28.00,73.70
2026-03-29 19:54:57,63,722,0,28.00,73.80
2026-03-29 19:55:02,49,733,0,28.00,73.70
2026-03-29 19:55:07,51,715,1,28.00,73.80
2026-03-29 19:55:12,48,713,16,28.00,73.70
2026-03-29 19:55:17,65,705,12,28.00,73.80
2026-03-29 19:55:22,61,700,11,28.00,73.80
2026-03-29 19:55:27,49,731,13,28.00,73.80
2026-03-29 19:55:32,61,705,0,28.00,73.80
2026-03-29 19:55:37,61,703,0,28.00,73.70
2026-03-29 19:55:42,65,693,23,28.00,73.70
2026-03-29 19:55:47,52,693,14,28.00,73.80
2026-03-29 19:55:52,46,697,13,28.00,73.70
2026-03-29 19:55:57,78,719,2,28.00,73.70
2026-03-29 19:56:02,45,715,25,28.00,73.70
2026-03-29 19:56:07,37,688,35,28.00,73.70
2026-03-29 19:56:12,54,722,0,28.00,73.60
2026-03-29 19:56:17,64,707,12,28.00,73.60
2026-03-29 19:56:22,47,702,16,28.10,73.60
2026-03-29 19:56:27,97,715,0,28.00,73.60
2026-03-29 19:56:32,50,718,7,28.00,73.70
2026-03-29 19:56:37,31,723,11,28.00,73.60
2026-03-29 19:56:47,54,709,3,28.00,73.60
2026-03-29 19:56:52,58,690,19,28.00,73.60
2026-03-29 19:56:57,53,691,9,28.00,73.60
2026-03-29 19:57:02,48,729,16,28.00,73.60
2026-03-29 19:57:07,57,727,20,28.00,73.70
2026-03-29 19:57:12,55,698,0,28.00,73.60
2026-03-29 19:57:17,51,682,13,28.00,73.60
2026-03-29 19:57:22,55,643,16,28.00,73.60
2026-03-29 19:57:27,48,685,17,28.00,73.70
2026-03-29 19:57:32,49,721,33,28.00,73.60
2026-03-29 19:57:37,54,721,0,28.00,73.60
2026-03-29 19:57:42,60,713,16,28.00,73.60
2026-03-29 19:57:47,64,702,16,28.00,73.70
2026-03-29 19:57:52,64,693,18,28.00,73.70
2026-03-29 19:57:57,72,715,16,28.00,73.70
2026-03-29 19:58:02,48,720,27,28.00,73.70
2026-03-29 19:58:07,71,704,0,28.00,73.70
2026-03-29 19:58:12,49,704,26,28.00,73.60
2026-03-29 19:58:17,48,710,1,28.00,73.60
2026-03-29 19:58:22,48,710,16,28.00,73.70
2026-03-29 19:58:27,59,702,30,28.00,73.70
2026-03-29 19:58:32,48,707,27,28.00,73.60
2026-03-29 19:58:37,66,677,0,28.00,73.70
2026-03-29 19:58:42,75,715,26,28.00,73.70
2026-03-29 19:58:47,64,715,0,28.00,73.70
2026-03-29 19:58:52,61,689,1,28.00,73.60
2026-03-29 19:58:57,75,720,4,28.00,73.60
2026-03-29 19:59:02,40,702,0,28.00,73.70
2026-03-29 19:59:07,65,717,6,28.00,73.60
2026-03-29 19:59:12,64,690,8,28.00,73.50
2026-03-29 19:59:17,48,687,18,28.00,73.50
2026-03-29 19:59:22,66,701,16,28.00,73.70
2026-03-29 19:59:27,51,727,0,28.00,73.60
2026-03-29 19:59:32,37,694,15,28.00,73.40
2026-03-29 19:59:37,55,741,16,28.00,73.60
2026-03-29 19:59:42,50,673,18,28.00,73.50
2026-03-29 19:59:47,54,713,7,28.00,73.40
2026-03-29 19:59:52,59,693,6,28.00,73.40
2026-03-29 19:59:57,51,678,20,28.00,73.50
2026-03-29 20:00:02,55,709,10,28.00,73.60
2026-03-29 20:00:07,64,720,5,28.00,73.50
2026-03-29 20:00:12,51,749,8,28.00,73.40
2026-03-29 20:00:17,48,681,0,28.00,73.50
2026-03-29 20:00:22,74,717,16,28.00,73.40
2026-03-29 20:00:27,80,692,5,28.00,73.60
2026-03-29 20:00:32,67,702,16,28.00,73.50
2026-03-29 20:00:37,43,688,6,28.00,73.50
2026-03-29 20:00:42,35,713,26,28.00,73.50
2026-03-29 20:00:47,67,699,0,28.00,73.50
2026-03-29 20:00:52,59,690,0,28.00,73.50
2026-03-29 20:00:57,70,720,23,28.10,73.50
2026-03-29 20:01:02,77,719,18,28.00,73.60
2026-03-29 20:52:56,43,613,18,28.10,73.60
2026-03-29 20:52:56,45,567,0,28.00,73.60
2026-03-29 20:52:56,39,597,10,28.00,73.60
2026-03-29 20:52:57,48,607,0,28.00,73.50
2026-03-29 20:53:28,61,571,16,28.00,73.60
2026-03-29 20:53:33,48,571,2,28.00,73.50
2026-03-29 20:53:38,48,590,17,28.00,73.80
2026-03-29 20:53:43,41,616,9,28.00,73.50
2026-03-29 20:53:48,52,586,1,28.00,73.60
2026-03-29 20:53:53,49,580,8,28.00,73.50
2026-03-29 20:53:58,47,583,9,28.00,73.60
2026-03-29 20:54:03,59,618,6,28.10,73.60
2026-03-29 20:54:08,43,598,20,28.00,73.60
2026-03-29 20:54:13,48,610,13,28.00,73.60
2026-03-29 20:54:18,49,575,0,28.00,73.60
2026-03-29 20:54:23,55,602,8,28.00,73.40
2026-03-29 20:54:28,48,594,5,28.00,73.60
2026-03-29 20:54:33,59,594,0,28.00,73.50
2026-03-29 20:54:38,64,597,5,28.00,73.60
2026-03-29 20:54:43,63,617,0,28.00,73.60
2026-03-29 20:54:48,54,589,12,28.00,73.60
2026-03-29 20:54:53,65,576,3,28.00,73.50
2026-03-29 20:54:58,46,579,25,28.00,73.40
2026-03-29 20:55:03,53,573,0,28.00,73.50
