Timestamp,MQ2,MQ3,MQ135,Temperature,Humidity
2026-03-30 16:58:42,0,1679,43,29.70,69.60
2026-03-30 16:58:47,63,1535,48,29.70,69.60
2026-03-30 16:58:52,68,1691,54,29.70,69.50
2026-03-30 16:58:57,69,1664,62,29.70,69.60
2026-03-30 16:59:02,69,1665,35,29.70,69.50
2026-03-30 16:59:07,71,1614,43,29.70,69.50
2026-03-30 16:59:12,75,1603,48,29.70,69.60
2026-03-30 16:59:17,61,1524,41,29.70,69.50
2026-03-30 16:59:22,66,1535,34,29.70,69.70
2026-03-30 16:59:27,69,1631,44,29.70,69.50
2026-03-30 16:59:32,65,1567,34,29.70,69.70
2026-03-30 16:59:37,58,1535,43,29.70,69.60
2026-03-30 16:59:42,59,1583,46,29.70,69.60
2026-03-30 16:59:47,58,1456,45,29.70,69.60
2026-03-30 16:59:52,55,1498,46,29.70,69.70
2026-03-30 16:59:57,62,1625,39,29.70,69.50
2026-03-30 17:00:02,65,1712,25,29.70,69.50
2026-03-30 17:00:07,65,1648,35,29.70,69.60
2026-03-30 17:00:12,67,1655,34,29.70,69.60
2026-03-30 17:00:17,64,1678,38,29.70,69.60
2026-03-30 17:00:22,51,1684,100,29.70,69.50
2026-03-30 17:00:27,80,1597,53,29.70,69.60
2026-03-30 17:00:32,84,1616,42,29.70,69.60
2026-03-30 17:00:37,65,1635,28,29.70,69.60
2026-03-30 17:00:42,62,1456,22,29.70,69.60
2026-03-30 17:00:47,50,1330,30,29.70,69.60
2026-03-30 17:00:52,50,1473,31,29.70,69.60
2026-03-30 17:00:57,58,1585,43,29.70,69.60
2026-03-30 17:01:02,53,1591,42,29.70,69.60
2026-03-30 17:01:07,63,1680,38,29.70,69.60
2026-03-30 17:01:12,69,1483,23,29.70,69.60
2026-03-30 17:01:17,64,1597,19,29.70,69.50
2026-03-30 17:01:22,71,1587,48,29.70,69.50
2026-03-30 17:01:27,81,1717,0,29.70,69.70
2026-03-30 17:01:32,79,1636,37,29.70,69.70
2026-03-30 17:01:37,75,1467,0,29.70,69.60
2026-03-30 17:01:42,65,1600,21,29.70,69.60
2026-03-30 17:01:47,55,1458,16,29.70,69.60
2026-03-30 17:01:52,49,1295,9,29.70,69.60
2026-03-30 17:01:57,51,1351,15,29.70,69.60
2026-03-30 17:02:02,61,1520,21,29.70,69.60
2026-03-30 17:02:07,55,1520,17,29.70,69.60
